DATE,Year,Month,households,subsidies,urban_popln,const_price,new_const_units,income,interest_rate,gdp,unemployment_rate,home_prices
2021-05-01,2021,5.0,,,,,,16819.1,,,,
2021-06-01,2021,6.0,,,,,,16736.3,,,,
2021-07-01,2021,7.0,,,,,,16836.1,,,,
2021-08-01,2021,8.0,,,,,,16791.7,,,,
2021-09-01,2021,9.0,,,,,,16564.3,,,,
2021-10-01,2021,10.0,,,,,,16547.4,,,,
2021-11-01,2021,11.0,,,,,,16499.8,,,,
2021-12-01,2021,12.0,,,,,,16418.5,,,,
2022-01-01,2022,1.0,,,,,,16080.8,,,,
2022-02-01,2022,2.0,,,,,,16092.7,,,,
2022-03-01,2022,3.0,,,,,,16028.1,,,,
2022-04-01,2022,4.0,,,,,,16042.6,,,,
2022-05-01,2022,5.0,,,,,,16023.2,,,,
2022-06-01,2022,6.0,,,,,,15963.4,,,,
2022-07-01,2022,7.0,,,,,,16109.3,,,,
2022-08-01,2022,8.0,,,,,,16161.4,,,,
2022-09-01,2022,9.0,,,,,,16184.9,,,,
2022-10-01,2022,10.0,,,,,,16223.5,,,,
2022-11-01,2022,11.0,,,,,,16229.6,,,,
2022-12-01,2022,12.0,,,,,,16265.1,,,,
2023-01-01,2023,1.0,,,,,,16601.9,,,,
2023-02-01,2023,2.0,,,,,,16656.1,,,,
2023-03-01,2023,3.0,,,,,,16730.2,,,,
2023-04-01,2023,4.0,,,,,,16770.5,,,,
2023-05-01,2023,5.0,,,,,,16829.7,,,,
2023-06-01,2023,6.0,,,,,,16823.2,,,,
2023-07-01,2023,7.0,,,,,,16783.7,,,,
2023-08-01,2023,8.0,,,,,,16764.6,,,,
2023-09-01,2023,9.0,,,,,,16751.4,,,,
1954-07-01,1954,7.0,,,,,,,0.8,,,
1954-08-01,1954,8.0,,,,,,,1.22,,,
1954-09-01,1954,9.0,,,,,,,1.07,,,
1954-10-01,1954,10.0,,,,,,,0.85,,,
1954-11-01,1954,11.0,,,,,,,0.83,,,
1954-12-01,1954,12.0,,,,,,,1.28,,,
1955-01-01,1955,1.0,,,,,,,1.39,,,
1955-02-01,1955,2.0,,,,,,,1.29,,,
1955-03-01,1955,3.0,,,,,,,1.35,,,
1955-04-01,1955,4.0,,,,,,,1.43,,,
1955-05-01,1955,5.0,,,,,,,1.43,,,
1955-06-01,1955,6.0,,,,,,,1.64,,,
1955-07-01,1955,7.0,,,,,,,1.68,,,
1955-08-01,1955,8.0,,,,,,,1.96,,,
1955-09-01,1955,9.0,,,,,,,2.18,,,
1955-10-01,1955,10.0,,,,,,,2.24,,,
1955-11-01,1955,11.0,,,,,,,2.35,,,
1955-12-01,1955,12.0,,,,,,,2.48,,,
1956-01-01,1956,1.0,,,,,,,2.45,,,
1956-02-01,1956,2.0,,,,,,,2.5,,,
1956-03-01,1956,3.0,,,,,,,2.5,,,
1956-04-01,1956,4.0,,,,,,,2.62,,,
1956-05-01,1956,5.0,,,,,,,2.75,,,
1956-06-01,1956,6.0,,,,,,,2.71,,,
1956-07-01,1956,7.0,,,,,,,2.75,,,
1956-08-01,1956,8.0,,,,,,,2.73,,,
1956-09-01,1956,9.0,,,,,,,2.95,,,
1956-10-01,1956,10.0,,,,,,,2.96,,,
1956-11-01,1956,11.0,,,,,,,2.88,,,
1956-12-01,1956,12.0,,,,,,,2.94,,,
1957-01-01,1957,1.0,,,,,,,2.84,,,
1957-02-01,1957,2.0,,,,,,,3.0,,,
1957-03-01,1957,3.0,,,,,,,2.96,,,
1957-04-01,1957,4.0,,,,,,,3.0,,,
1957-05-01,1957,5.0,,,,,,,3.0,,,
1957-06-01,1957,6.0,,,,,,,3.0,,,
1957-07-01,1957,7.0,,,,,,,2.99,,,
1957-08-01,1957,8.0,,,,,,,3.24,,,
1957-09-01,1957,9.0,,,,,,,3.47,,,
1957-10-01,1957,10.0,,,,,,,3.5,,,
1957-11-01,1957,11.0,,,,,,,3.28,,,
1957-12-01,1957,12.0,,,,,,,2.98,,,
1958-01-01,1958,1.0,,,,,,,2.72,,,
1958-02-01,1958,2.0,,,,,,,1.67,,,
1958-03-01,1958,3.0,,,,,,,1.2,,,
1958-04-01,1958,4.0,,,,,,,1.26,,,
1958-05-01,1958,5.0,,,,,,,0.63,,,
1958-06-01,1958,6.0,,,,,,,0.93,,,
1958-07-01,1958,7.0,,,,,,,0.68,,,
1958-08-01,1958,8.0,,,,,,,1.53,,,
1958-09-01,1958,9.0,,,,,,,1.76,,,
1958-10-01,1958,10.0,,,,,,,1.8,,,
1958-11-01,1958,11.0,,,,,,,2.27,,,
1958-12-01,1958,12.0,,,,,,,2.42,,,
1959-01-01,1959,1.0,,,,,,,2.48,,,
1959-02-01,1959,2.0,,,,,,,2.43,,,
1959-03-01,1959,3.0,,,,,,,2.8,,,
1959-04-01,1959,4.0,,,,,,,2.96,,,
1959-05-01,1959,5.0,,,,,,,2.9,,,
1959-06-01,1959,6.0,,,,,,,3.39,,,
1959-07-01,1959,7.0,,,,,,,3.47,,,
1959-08-01,1959,8.0,,,,,,,3.5,,,
1959-09-01,1959,9.0,,,,,,,3.76,,,
1959-10-01,1959,10.0,,,,,,,3.98,,,
1959-11-01,1959,11.0,,,,,,,4.0,,,
1959-12-01,1959,12.0,,,,,,,3.99,,,
1960-01-01,1960,1.0,,,,,,,3.99,,,
1960-02-01,1960,2.0,,,,,,,3.97,,,
1960-03-01,1960,3.0,,,,,,,3.84,,,
1960-04-01,1960,4.0,,,,,,,3.92,,,
1960-05-01,1960,5.0,,,,,,,3.85,,,
1960-06-01,1960,6.0,,,,,,,3.32,,,
1960-07-01,1960,7.0,,,,,,,3.23,,,
1960-08-01,1960,8.0,,,,,,,2.98,,,
1960-09-01,1960,9.0,,,,,,,2.6,,,
1960-10-01,1960,10.0,,,,,,,2.47,,,
1960-11-01,1960,11.0,,,,,,,2.44,,,
1960-12-01,1960,12.0,,,,,,,1.98,,,
1961-01-01,1961,1.0,,,,,,,1.45,,,
1961-02-01,1961,2.0,,,,,,,2.54,,,
1961-03-01,1961,3.0,,,,,,,2.02,,,
1961-04-01,1961,4.0,,,,,,,1.49,,,
1961-05-01,1961,5.0,,,,,,,1.98,,,
1961-06-01,1961,6.0,,,,,,,1.73,,,
1961-07-01,1961,7.0,,,,,,,1.17,,,
1961-08-01,1961,8.0,,,,,,,2.0,,,
1961-09-01,1961,9.0,,,,,,,1.88,,,
1961-10-01,1961,10.0,,,,,,,2.26,,,
1961-11-01,1961,11.0,,,,,,,2.61,,,
1961-12-01,1961,12.0,,,,,,,2.33,,,
1962-01-01,1962,1.0,,,,,,,2.15,,,
1962-02-01,1962,2.0,,,,,,,2.37,,,
1962-03-01,1962,3.0,,,,,,,2.85,,,
1962-04-01,1962,4.0,,,,,,,2.78,,,
1962-05-01,1962,5.0,,,,,,,2.36,,,
1962-06-01,1962,6.0,,,,,,,2.68,,,
1962-07-01,1962,7.0,,,,,,,2.71,,,
1962-08-01,1962,8.0,,,,,,,2.93,,,
1962-09-01,1962,9.0,,,,,,,2.9,,,
1962-10-01,1962,10.0,,,,,,,2.9,,,
1962-11-01,1962,11.0,,,,,,,2.94,,,
1962-12-01,1962,12.0,,,,,,,2.93,,,
1963-01-01,1963,1.0,,,,,,,2.92,,,
1963-02-01,1963,2.0,,,,,,,3.0,,,
1963-03-01,1963,3.0,,,,,,,2.98,,,
1963-04-01,1963,4.0,,,,,,,2.9,,,
1963-05-01,1963,5.0,,,,,,,3.0,,,
1963-06-01,1963,6.0,,,,,,,2.99,,,
1963-07-01,1963,7.0,,,,,,,3.02,,,
1963-08-01,1963,8.0,,,,,,,3.49,,,
1963-09-01,1963,9.0,,,,,,,3.48,,,
1963-10-01,1963,10.0,,,,,,,3.5,,,
1963-11-01,1963,11.0,,,,,,,3.48,,,
1963-12-01,1963,12.0,,,,,,,3.38,,,
1964-01-01,1964,1.0,,,,,,,3.48,,,
1964-02-01,1964,2.0,,,,,,,3.48,,,
1964-03-01,1964,3.0,,,,,,,3.43,,,
1964-04-01,1964,4.0,,,,,,,3.47,,,
1964-05-01,1964,5.0,,,,,,,3.5,,,
1964-06-01,1964,6.0,,,,,,,3.5,,,
1964-07-01,1964,7.0,,,,,,,3.42,,,
1964-08-01,1964,8.0,,,,,,,3.5,,,
1964-09-01,1964,9.0,,,,,,,3.45,,,
1964-10-01,1964,10.0,,,,,,,3.36,,,
1964-11-01,1964,11.0,,,,,,,3.52,,,
1964-12-01,1964,12.0,,,,,,,3.85,,,
1965-01-01,1965,1.0,,,,,,,3.9,,,
1965-02-01,1965,2.0,,,,,,,3.98,,,
1965-03-01,1965,3.0,,,,,,,4.05,,,
1965-04-01,1965,4.0,,,,,,,4.09,,,
1965-05-01,1965,5.0,,,,,,,4.1,,,
1965-06-01,1965,6.0,,,,,,,4.05,,,
1965-07-01,1965,7.0,,,,,,,4.09,,,
1965-08-01,1965,8.0,,,,,,,4.12,,,
1965-09-01,1965,9.0,,,,,,,4.02,,,
1965-10-01,1965,10.0,,,,,,,4.08,,,
1965-11-01,1965,11.0,,,,,,,4.1,,,
1965-12-01,1965,12.0,,,,,,,4.32,,,
1966-01-01,1966,1.0,,,,,,,4.42,,,
1966-02-01,1966,2.0,,,,,,,4.6,,,
1966-03-01,1966,3.0,,,,,,,4.66,,,
1966-04-01,1966,4.0,,,,,,,4.67,,,
1966-05-01,1966,5.0,,,,,,,4.9,,,
1966-06-01,1966,6.0,,,,,,,5.17,,,
1966-07-01,1966,7.0,,,,,,,5.3,,,
1966-08-01,1966,8.0,,,,,,,5.53,,,
1966-09-01,1966,9.0,,,,,,,5.4,,,
1966-10-01,1966,10.0,,,,,,,5.53,,,
1966-11-01,1966,11.0,,,,,,,5.76,,,
1966-12-01,1966,12.0,,,,,,,5.4,,,
1967-01-01,1967,1.0,,,,,,,4.94,,,
1967-02-01,1967,2.0,,,,,,,5.0,,,
1967-03-01,1967,3.0,,,,,,,4.53,,,
1967-04-01,1967,4.0,,,,,,,4.05,,,
1967-05-01,1967,5.0,,,,,,,3.94,,,
1967-06-01,1967,6.0,,,,,,,3.98,,,
1967-07-01,1967,7.0,,,,,,,3.79,,,
1967-08-01,1967,8.0,,,,,,,3.9,,,
1967-09-01,1967,9.0,,,,,,,3.99,,,
1967-10-01,1967,10.0,,,,,,,3.88,,,
1967-11-01,1967,11.0,,,,,,,4.13,,,
1967-12-01,1967,12.0,,,,,,,4.51,,,
1968-01-01,1968,1.0,,,,,,,4.61,,,
1968-02-01,1968,2.0,,,,,,,4.71,,,
1968-03-01,1968,3.0,,,,,,,5.05,,,
1968-04-01,1968,4.0,,,,,,,5.76,,,
1968-05-01,1968,5.0,,,,,,,6.12,,,
1968-06-01,1968,6.0,,,,,,,6.07,,,
1968-07-01,1968,7.0,,,,,,,6.03,,,
1968-08-01,1968,8.0,,,,,,,6.03,,,
1968-09-01,1968,9.0,,,,,,,5.78,,,
1968-10-01,1968,10.0,,,,,,,5.91,,,
1968-11-01,1968,11.0,,,,,,,5.82,,,
1968-12-01,1968,12.0,,,,,,,6.02,,,
1969-01-01,1969,1.0,,,,,,,6.3,,,
1969-02-01,1969,2.0,,,,,,,6.61,,,
1969-03-01,1969,3.0,,,,,,,6.79,,,
1969-04-01,1969,4.0,,,,,,,7.41,,,
1969-05-01,1969,5.0,,,,,,,8.67,,,
1969-06-01,1969,6.0,,,,,,,8.9,,,
1969-07-01,1969,7.0,,,,,,,8.61,,,
1969-08-01,1969,8.0,,,,,,,9.19,,,
1969-09-01,1969,9.0,,,,,,,9.15,,,
1969-10-01,1969,10.0,,,,,,,9.0,,,
1969-11-01,1969,11.0,,,,,,,8.85,,,
1969-12-01,1969,12.0,,,,,,,8.97,,,
1970-01-01,1970,1.0,,,,,,,8.98,,,
1970-02-01,1970,2.0,,,,,,,8.98,,,
1970-03-01,1970,3.0,,,,,,,7.76,,,
1970-04-01,1970,4.0,,,,,,,8.1,,,
1970-05-01,1970,5.0,,,,,,,7.95,,,
1970-06-01,1970,6.0,,,,,,,7.61,,,
1970-07-01,1970,7.0,,,,,,,7.21,,,
1970-08-01,1970,8.0,,,,,,,6.62,,,
1970-09-01,1970,9.0,,,,,,,6.29,,,
1970-10-01,1970,10.0,,,,,,,6.2,,,
1970-11-01,1970,11.0,,,,,,,5.6,,,
1970-12-01,1970,12.0,,,,,,,4.9,,,
1971-01-01,1971,1.0,,,,,,,4.14,,,
1971-02-01,1971,2.0,,,,,,,3.72,,,
1971-03-01,1971,3.0,,,,,,,3.71,,,
1971-04-01,1971,4.0,,,,,,,4.16,,,
1971-05-01,1971,5.0,,,,,,,4.63,,,
1971-06-01,1971,6.0,,,,,,,4.91,,,
1971-07-01,1971,7.0,,,,,,,5.31,,,
1971-08-01,1971,8.0,,,,,,,5.57,,,
1971-09-01,1971,9.0,,,,,,,5.55,,,
1971-10-01,1971,10.0,,,,,,,5.2,,,
1971-11-01,1971,11.0,,,,,,,4.91,,,
1971-12-01,1971,12.0,,,,,,,4.14,,,
1972-01-01,1972,1.0,,,,,,,3.51,,,
1972-02-01,1972,2.0,,,,,,,3.3,,,
1972-03-01,1972,3.0,,,,,,,3.83,,,
1972-04-01,1972,4.0,,,,,,,4.17,,,
1972-05-01,1972,5.0,,,,,,,4.27,,,
1972-06-01,1972,6.0,,,,,,,4.46,,,
1972-07-01,1972,7.0,,,,,,,4.55,,,
1972-08-01,1972,8.0,,,,,,,4.81,,,
1972-09-01,1972,9.0,,,,,,,4.87,,,
1972-10-01,1972,10.0,,,,,,,5.05,,,
1972-11-01,1972,11.0,,,,,,,5.06,,,
1972-12-01,1972,12.0,,,,,,,5.33,,,
1973-01-01,1973,1.0,,,,,,,5.94,,,
1973-02-01,1973,2.0,,,,,,,6.58,,,
1973-03-01,1973,3.0,,,,,,,7.09,,,
1973-04-01,1973,4.0,,,,,,,7.12,,,
1973-05-01,1973,5.0,,,,,,,7.84,,,
1973-06-01,1973,6.0,,,,,,,8.49,,,
1973-07-01,1973,7.0,,,,,,,10.4,,,
1973-08-01,1973,8.0,,,,,,,10.5,,,
1973-09-01,1973,9.0,,,,,,,10.78,,,
1973-10-01,1973,10.0,,,,,,,10.01,,,
1973-11-01,1973,11.0,,,,,,,10.03,,,
1973-12-01,1973,12.0,,,,,,,9.95,,,
1974-01-01,1974,1.0,,,,,,,9.65,,,
1974-02-01,1974,2.0,,,,,,,8.97,,,
1974-03-01,1974,3.0,,,,,,,9.35,,,
1974-04-01,1974,4.0,,,,,,,10.51,,,
1974-05-01,1974,5.0,,,,,,,11.31,,,
1974-06-01,1974,6.0,,,,,,,11.93,,,
1974-07-01,1974,7.0,,,,,,,12.92,,,
1974-08-01,1974,8.0,,,,,,,12.01,,,
1974-09-01,1974,9.0,,,,,,,11.34,,,
1974-10-01,1974,10.0,,,,,,,10.06,,,
1974-11-01,1974,11.0,,,,,,,9.45,,,
1974-12-01,1974,12.0,,,,,,,8.53,,,
1975-01-01,1975,1.0,,,,,,,7.13,,,
1975-02-01,1975,2.0,,,,,,,6.24,,,
1975-03-01,1975,3.0,,,,,,,5.54,,,
1975-04-01,1975,4.0,,,,,,,5.49,,,
1975-05-01,1975,5.0,,,,,,,5.22,,,
1975-06-01,1975,6.0,,,,,,,5.55,,,
1975-07-01,1975,7.0,,,,,,,6.1,,,
1975-08-01,1975,8.0,,,,,,,6.14,,,
1975-09-01,1975,9.0,,,,,,,6.24,,,
1975-10-01,1975,10.0,,,,,,,5.82,,,
1975-11-01,1975,11.0,,,,,,,5.22,,,
1975-12-01,1975,12.0,,,,,,,5.2,,,
1976-01-01,1976,1.0,,,,,,,4.87,,,
1976-02-01,1976,2.0,,,,,,,4.77,,,
1976-03-01,1976,3.0,,,,,,,4.84,,,
1976-04-01,1976,4.0,,,,,,,4.82,,,
1976-05-01,1976,5.0,,,,,,,5.29,,,
1976-06-01,1976,6.0,,,,,,,5.48,,,
1976-07-01,1976,7.0,,,,,,,5.31,,,
1976-08-01,1976,8.0,,,,,,,5.29,,,
1976-09-01,1976,9.0,,,,,,,5.25,,,
1976-10-01,1976,10.0,,,,,,,5.02,,,
1976-11-01,1976,11.0,,,,,,,4.95,,,
1976-12-01,1976,12.0,,,,,,,4.65,,,
1977-01-01,1977,1.0,,,,,,,4.61,,,
1977-02-01,1977,2.0,,,,,,,4.68,,,
1977-03-01,1977,3.0,,,,,,,4.69,,,
1977-04-01,1977,4.0,,,,,,,4.73,,,
1977-05-01,1977,5.0,,,,,,,5.35,,,
1977-06-01,1977,6.0,,,,,,,5.39,,,
1977-07-01,1977,7.0,,,,,,,5.42,,,
1977-08-01,1977,8.0,,,,,,,5.9,,,
1977-09-01,1977,9.0,,,,,,,6.14,,,
1977-10-01,1977,10.0,,,,,,,6.47,,,
1977-11-01,1977,11.0,,,,,,,6.51,,,
1977-12-01,1977,12.0,,,,,,,6.56,,,
1978-01-01,1978,1.0,,,,,,,6.7,,,
1978-02-01,1978,2.0,,,,,,,6.78,,,
1978-03-01,1978,3.0,,,,,,,6.79,,,
1978-04-01,1978,4.0,,,,,,,6.89,,,
1978-05-01,1978,5.0,,,,,,,7.36,,,
1978-06-01,1978,6.0,,,,,,,7.6,,,
1978-07-01,1978,7.0,,,,,,,7.81,,,
1978-08-01,1978,8.0,,,,,,,8.04,,,
1978-09-01,1978,9.0,,,,,,,8.45,,,
1978-10-01,1978,10.0,,,,,,,8.96,,,
1978-11-01,1978,11.0,,,,,,,9.76,,,
1978-12-01,1978,12.0,,,,,,,10.03,,,
1979-01-01,1979,1.0,,,,,,,10.07,,,
1979-02-01,1979,2.0,,,,,,,10.06,,,
1979-03-01,1979,3.0,,,,,,,10.09,,,
1979-04-01,1979,4.0,,,,,,,10.01,,,
1979-05-01,1979,5.0,,,,,,,10.24,,,
1979-06-01,1979,6.0,,,,,,,10.29,,,
1979-07-01,1979,7.0,,,,,,,10.47,,,
1979-08-01,1979,8.0,,,,,,,10.94,,,
1979-09-01,1979,9.0,,,,,,,11.43,,,
1979-10-01,1979,10.0,,,,,,,13.77,,,
1979-11-01,1979,11.0,,,,,,,13.18,,,
1979-12-01,1979,12.0,,,,,,,13.78,,,
1980-01-01,1980,1.0,,,,,,,13.82,,,
1980-02-01,1980,2.0,,,,,,,14.13,,,
1980-03-01,1980,3.0,,,,,,,17.19,,,
1980-04-01,1980,4.0,,,,,,,17.61,,,
1980-05-01,1980,5.0,,,,,,,10.98,,,
1980-06-01,1980,6.0,,,,,,,9.47,,,
1980-07-01,1980,7.0,,,,,,,9.03,,,
1980-08-01,1980,8.0,,,,,,,9.61,,,
1980-09-01,1980,9.0,,,,,,,10.87,,,
1980-10-01,1980,10.0,,,,,,,12.81,,,
1980-11-01,1980,11.0,,,,,,,15.85,,,
1980-12-01,1980,12.0,,,,,,,18.9,,,
1981-01-01,1981,1.0,,,,,,,19.08,,,
1981-02-01,1981,2.0,,,,,,,15.93,,,
1981-03-01,1981,3.0,,,,,,,14.7,,,
1981-04-01,1981,4.0,,,,,,,15.72,,,
1981-05-01,1981,5.0,,,,,,,18.52,,,
1981-06-01,1981,6.0,,,,,,,19.1,,,
1981-07-01,1981,7.0,,,,,,,19.04,,,
1981-08-01,1981,8.0,,,,,,,17.82,,,
1981-09-01,1981,9.0,,,,,,,15.87,,,
1981-10-01,1981,10.0,,,,,,,15.08,,,
1981-11-01,1981,11.0,,,,,,,13.31,,,
1981-12-01,1981,12.0,,,,,,,12.37,,,
1982-01-01,1982,1.0,,,,,,,13.22,,,
1982-02-01,1982,2.0,,,,,,,14.78,,,
1982-03-01,1982,3.0,,,,,,,14.68,,,
1982-04-01,1982,4.0,,,,,,,14.94,,,
1982-05-01,1982,5.0,,,,,,,14.45,,,
1982-06-01,1982,6.0,,,,,,,14.15,,,
1982-07-01,1982,7.0,,,,,,,12.59,,,
1982-08-01,1982,8.0,,,,,,,10.12,,,
1982-09-01,1982,9.0,,,,,,,10.31,,,
1982-10-01,1982,10.0,,,,,,,9.71,,,
1982-11-01,1982,11.0,,,,,,,9.2,,,
1982-12-01,1982,12.0,,,,,,,8.95,,,
1983-01-01,1983,1.0,,,,,,,8.68,,,
1983-02-01,1983,2.0,,,,,,,8.51,,,
1983-03-01,1983,3.0,,,,,,,8.77,,,
1983-04-01,1983,4.0,,,,,,,8.8,,,
1983-05-01,1983,5.0,,,,,,,8.63,,,
1983-06-01,1983,6.0,,,,,,,8.98,,,
1983-07-01,1983,7.0,,,,,,,9.37,,,
1983-08-01,1983,8.0,,,,,,,9.56,,,
1983-09-01,1983,9.0,,,,,,,9.45,,,
1983-10-01,1983,10.0,,,,,,,9.48,,,
1983-11-01,1983,11.0,,,,,,,9.34,,,
1983-12-01,1983,12.0,,,,,,,9.47,,,
1984-01-01,1984,1.0,,,,,,,9.56,,,
1984-02-01,1984,2.0,,,,,,,9.59,,,
1984-03-01,1984,3.0,,,,,,,9.91,,,
1984-04-01,1984,4.0,,,,,,,10.29,,,
1984-05-01,1984,5.0,,,,,,,10.32,,,
1984-06-01,1984,6.0,,,,,,,11.06,,,
1984-07-01,1984,7.0,,,,,,,11.23,,,
1984-08-01,1984,8.0,,,,,,,11.64,,,
1984-09-01,1984,9.0,,,,,,,11.3,,,
1984-10-01,1984,10.0,,,,,,,9.99,,,
1984-11-01,1984,11.0,,,,,,,9.43,,,
1984-12-01,1984,12.0,,,,,,,8.38,,,
1985-01-01,1985,1.0,,,,,,,8.35,,,
1985-02-01,1985,2.0,,,,,,,8.5,,,
1985-03-01,1985,3.0,,,,,,,8.58,,,
1985-04-01,1985,4.0,,,,,,,8.27,,,
1985-05-01,1985,5.0,,,,,,,7.97,,,
1985-06-01,1985,6.0,,,,,,,7.53,,,
1985-07-01,1985,7.0,,,,,,,7.88,,,
1985-08-01,1985,8.0,,,,,,,7.9,,,
1985-09-01,1985,9.0,,,,,,,7.92,,,
1985-10-01,1985,10.0,,,,,,,7.99,,,
1985-11-01,1985,11.0,,,,,,,8.05,,,
1985-12-01,1985,12.0,,,,,,,8.27,,,
1986-01-01,1986,1.0,,,,,,,8.14,,,
1986-02-01,1986,2.0,,,,,,,7.86,,,
1986-03-01,1986,3.0,,,,,,,7.48,,,
1986-04-01,1986,4.0,,,,,,,6.99,,,
1986-05-01,1986,5.0,,,,,,,6.85,,,
1986-06-01,1986,6.0,,,,,,,6.92,,,
1986-07-01,1986,7.0,,,,,,,6.56,,,
1986-08-01,1986,8.0,,,,,,,6.17,,,
1986-09-01,1986,9.0,,,,,,,5.89,,,
1986-10-01,1986,10.0,,,,,,,5.85,,,
1986-11-01,1986,11.0,,,,,,,6.04,,,
1986-12-01,1986,12.0,,,,,,,6.91,,,
1987-01-01,1987,1.0,,,,,,,6.43,,,
1987-02-01,1987,2.0,,,,,,,6.1,,,
1987-03-01,1987,3.0,,,,,,,6.13,,,
1987-04-01,1987,4.0,,,,,,,6.37,,,
1987-05-01,1987,5.0,,,,,,,6.85,,,
1987-06-01,1987,6.0,,,,,,,6.73,,,
1987-07-01,1987,7.0,,,,,,,6.58,,,
1987-08-01,1987,8.0,,,,,,,6.73,,,
1987-09-01,1987,9.0,,,,,,,7.22,,,
1987-10-01,1987,10.0,,,,,,,7.29,,,
1987-11-01,1987,11.0,,,,,,,6.69,,,
1987-12-01,1987,12.0,,,,,,,6.77,,,
1988-01-01,1988,1.0,,,,,,,6.83,,,
1988-02-01,1988,2.0,,,,,,,6.58,,,
1988-03-01,1988,3.0,,,,,,,6.58,,,
1988-04-01,1988,4.0,,,,,,,6.87,,,
1988-05-01,1988,5.0,,,,,,,7.09,,,
1988-06-01,1988,6.0,,,,,,,7.51,,,
1988-07-01,1988,7.0,,,,,,,7.75,,,
1988-08-01,1988,8.0,,,,,,,8.01,,,
1988-09-01,1988,9.0,,,,,,,8.19,,,
1988-10-01,1988,10.0,,,,,,,8.3,,,
1988-11-01,1988,11.0,,,,,,,8.35,,,
1988-12-01,1988,12.0,,,,,,,8.76,,,
1989-01-01,1989,1.0,,,,,,,9.12,,,
1989-02-01,1989,2.0,,,,,,,9.36,,,
1989-03-01,1989,3.0,,,,,,,9.85,,,
1989-04-01,1989,4.0,,,,,,,9.84,,,
1989-05-01,1989,5.0,,,,,,,9.81,,,
1989-06-01,1989,6.0,,,,,,,9.53,,,
1989-07-01,1989,7.0,,,,,,,9.24,,,
1989-08-01,1989,8.0,,,,,,,8.99,,,
1989-09-01,1989,9.0,,,,,,,9.02,,,
1989-10-01,1989,10.0,,,,,,,8.84,,,
1989-11-01,1989,11.0,,,,,,,8.55,,,
1989-12-01,1989,12.0,,,,,,,8.45,,,
1990-01-01,1990,1.0,,,,,,,8.23,,,
1990-02-01,1990,2.0,,,,,,,8.24,,,
1990-03-01,1990,3.0,,,,,,,8.28,,,
1990-04-01,1990,4.0,,,,,,,8.26,,,
1990-05-01,1990,5.0,,,,,,,8.18,,,
1990-06-01,1990,6.0,,,,,,,8.29,,,
1990-07-01,1990,7.0,,,,,,,8.15,,,
1990-08-01,1990,8.0,,,,,,,8.13,,,
1990-09-01,1990,9.0,,,,,,,8.2,,,
1990-10-01,1990,10.0,,,,,,,8.11,,,
1990-11-01,1990,11.0,,,,,,,7.81,,,
1990-12-01,1990,12.0,,,,,,,7.31,,,
1991-01-01,1991,1.0,,,,,,,6.91,,,
1991-02-01,1991,2.0,,,,,,,6.25,,,
1991-03-01,1991,3.0,,,,,,,6.12,,,
1991-04-01,1991,4.0,,,,,,,5.91,,,
1991-05-01,1991,5.0,,,,,,,5.78,,,
1991-06-01,1991,6.0,,,,,,,5.9,,,
1991-07-01,1991,7.0,,,,,,,5.82,,,
1991-08-01,1991,8.0,,,,,,,5.66,,,
1991-09-01,1991,9.0,,,,,,,5.45,,,
1991-10-01,1991,10.0,,,,,,,5.21,,,
1991-11-01,1991,11.0,,,,,,,4.81,,,
1991-12-01,1991,12.0,,,,,,,4.43,,,
1992-01-01,1992,1.0,,,,,,,4.03,,,
1992-02-01,1992,2.0,,,,,,,4.06,,,
1992-03-01,1992,3.0,,,,,,,3.98,,,
1992-04-01,1992,4.0,,,,,,,3.73,,,
1992-05-01,1992,5.0,,,,,,,3.82,,,
1992-06-01,1992,6.0,,,,,,,3.76,,,
1992-07-01,1992,7.0,,,,,,,3.25,,,
1992-08-01,1992,8.0,,,,,,,3.3,,,
1992-09-01,1992,9.0,,,,,,,3.22,,,
1992-10-01,1992,10.0,,,,,,,3.1,,,
1992-11-01,1992,11.0,,,,,,,3.09,,,
1992-12-01,1992,12.0,,,,,,,2.92,,,
1993-01-01,1993,1.0,,,,,,,3.02,,,
1993-02-01,1993,2.0,,,,,,,3.03,,,
1993-03-01,1993,3.0,,,,,,,3.07,,,
1993-04-01,1993,4.0,,,,,,,2.96,,,
1993-05-01,1993,5.0,,,,,,,3.0,,,
1993-06-01,1993,6.0,,,,,,,3.04,,,
1993-07-01,1993,7.0,,,,,,,3.06,,,
1993-08-01,1993,8.0,,,,,,,3.03,,,
1993-09-01,1993,9.0,,,,,,,3.09,,,
1993-10-01,1993,10.0,,,,,,,2.99,,,
1993-11-01,1993,11.0,,,,,,,3.02,,,
1993-12-01,1993,12.0,,,,,,,2.96,,,
1994-01-01,1994,1.0,,,,,,,3.05,,,
1994-02-01,1994,2.0,,,,,,,3.25,,,
1994-03-01,1994,3.0,,,,,,,3.34,,,
1994-04-01,1994,4.0,,,,,,,3.56,,,
1994-05-01,1994,5.0,,,,,,,4.01,,,
1994-06-01,1994,6.0,,,,,,,4.25,,,
1994-07-01,1994,7.0,,,,,,,4.26,,,
1994-08-01,1994,8.0,,,,,,,4.47,,,
1994-09-01,1994,9.0,,,,,,,4.73,,,
1994-10-01,1994,10.0,,,,,,,4.76,,,
1994-11-01,1994,11.0,,,,,,,5.29,,,
1994-12-01,1994,12.0,,,,,,,5.45,,,
